3,4,334
4,7,334
5,3,334
6,6,334
7,1,334
1,2,335
2,3,335
3,7,335
4,1,335
5,5,335
6,6,335
7,4,335
1,2,336
2,3,336
3,7,336
4,1,336
5,4,336
6,6,336
7,5,336
1,2,337
2,3,337
3,7,337
4,1,337
5,4,337
6,5,337
7,6,337
1,2,338
2,3,338
3,7,338
4,1,338
5,6,338
6,4,338
7,5,338
1,2,339
2,3,339
3,7,339
4,1,339
5,6,339
6,5,339
7,4,339
1,2,340
2,3,340
3,7,340
4,6,340
5,4,340
6,5,340
7,1,340
1,2,341
2,3,341
3,7,341
4,6,341
5,1,341
6,5,341
7,4,341
1,2,342
2,3,342
3,7,342
4,6,342
5,1,342
6,4,342
7,5,342
1,2,343
2,3,343
3,7,343
4,6,343
5,5,343
6,4,343
7,1,343
1,2,344
2,3,344
3,7,344
4,4,344
5,1,344
6,6,344
7,5,344
1,2,345
2,3,345
3,7,345
4,4,345
5,1,345
6,5,345
7,6,345
1,2,346
2,3,346
3,7,346
4,4,346
5,6,346
6,5,346
7,1,346
1,2,347
2,3,347
3,7,347
4,4,347
5,5,347
6,6,347
7,1,347
1,2,348
2,3,348
3,7,348
4,5,348
5,4,348
6,6,348
7,1,348
1,2,349
2,3,349
3,7,349
4,5,349
5,6,349
6,4,349
7,1,349
1,2,350
2,3,350
3,7,350
4,5,350
5,1,350
6,6,350
7,4,350
1,2,351
2,3,351
3,5,351
4,7,351
5,6,351
6,4,351
7,1,351
1,2,352
2,3,352
3,5,352
4,7,352
5,4,352
6,6,352
7,1,352
1,2,353
2,3,353
3,5,353
4,7,353
5,1,353
6,6,353
7,4,353
1,2,354
2,3,354
3,5,354
4,1,354
5,7,354
6,6,354
7,4,354
1,2,355
2,3,355
3,5,355
4,1,355
5,4,355
6,6,355
7,7,355
1,2,356
2,3,356
3,5,356
4,1,356
5,6,356
6,4,356
7,7,356
1,2,357
2,3,357
3,5,357
4,1,357
5,6,357
6,7,357
7,4,357
1,2,358
2,3,358
3,5,358
4,4,358
5,7,358
6,6,358
7,1,358
1,2,359
2,3,359
3,5,359
4,4,359
5,1,359
6,6,359
7,7,359
1,2,360
2,3,360
3,5,360
4,4,360
5,6,360
6,7,360
7,1,360
1,2,361
2,3,361
3,5,361
4,6,361
5,7,361
6,4,361
7,1,361
1,2,362
2,3,362
3,5,362
4,6,362
5,1,362
6,4,362
7,7,362
1,2,363
2,3,363
3,4,363
4,5,363
5,1,363
6,6,363
7,7,363
1,2,364
2,3,364
3,4,364
4,5,364
5,7,364
6,6,364
7,1,364
1,2,365
2,3,365
3,4,365
4,5,365
5,6,365
6,7,365
7,1,365
1,2,366
2,3,366
3,4,366
4,6,366
5,1,366
6,5,366
7,7,366
1,2,367
2,3,367
3,4,367
4,6,367
5,7,367
6,5,367
7,1,367
1,2,368
2,3,368
3,4,368
4,1,368
5,5,368
6,6,368
7,7,368
1,2,369
2,3,369
3,4,369
4,1,369
5,6,369
6,5,369
7,7,369
1,2,370
2,3,370
3,4,370
4,1,370
5,6,370
6,7,370
7,5,370
1,2,371
2,3,371
3,4,371
4,1,371
5,7,371
6,5,371
7,6,371
1,2,372
2,3,372
3,4,372
4,1,372
5,7,372
6,6,372
7,5,372
1,2,373
2,3,373
3,4,373
4,7,373
5,1,373
6,6,373
7,5,373
1,2,374
2,3,374
3,4,374
4,7,374
5,6,374
6,5,374
7,1,374
1,2,375
2,3,375
3,4,375
4,7,375
5,5,375
6,6,375
7,1,375
1,2,376
2,3,376
3,6,376
4,7,376
5,1,376
6,4,376
7,5,376
1,2,377
2,3,377
3,6,377
4,7,377
5,1,377
6,5,377
7,4,377
1,2,378
2,3,378
3,6,378
4,7,378
5,4,378
6,5,378
7,1,378
1,2,379
2,3,379
3,6,379
4,7,379
5,5,379
6,4,379
7,1,379
1,2,380
2,3,380
3,6,380
4,1,380
5,7,380
6,4,380
7,5,380
1,2,381
2,3,381
3,6,381
4,1,381
5,7,381
6,5,381
7,4,381
1,2,382
2,3,382
3,6,382
4,1,382
5,4,382
6,5,382
7,7,382
1,2,383
2,3,383
3,6,383
4,1,383
5,5,383
6,4,383
7,7,383
1,2,384
2,3,384
3,6,384
4,4,384
5,1,384
6,5,384
7,7,384
1,2,385
2,3,385
3,6,385
4,4,385
5,7,385
6,5,385
7,1,385
1,2,386
2,3,386
3,6,386
4,5,386
5,7,386
6,4,386
7,1,386
1,2,387
2,3,387
3,6,387
4,5,387
5,1,387
6,4,387
7,7,387
1,2,388
2,3,388
3,1,388
4,6,388
5,5,388
6,4,388
7,7,388
1,2,389
2,3,389
3,1,389
4,6,389
5,4,389
6,5,389
7,7,389
1,2,390
2,3,390
3,1,390
4,6,390
5,7,390
6,5,390
7,4,390
1,2,391
2,3,391
3,1,391
4,6,391
5,7,391
6,4,391
7,5,391
1,2,392
2,3,392
3,1,392
4,7,392
5,6,392
6,5,392
7,4,392
1,2,393
2,3,393
3,1,393
4,7,393
5,6,393
6,4,393
7,5,393
1,2,394
2,3,394
3,1,394
4,7,394
5,5,394
6,6,394
7,4,394
1,2,395
2,3,395
3,1,395
4,7,395
5,4,395
6,6,395
7,5,395
1,2,396
2,3,396
3,1,396
4,5,396
5,4,396
6,6,396
7,7,396
1,2,397
2,3,397
3,1,397
4,5,397
5,7,397
6,6,397
7,4,397
1,2,398
2,3,398
3,1,398
4,5,398
5,6,398
6,4,398
7,7,398
1,2,399
2,3,399
3,1,399
4,4,399
5,5,399
6,6,399
7,7,399
1,2,400
2,3,400
3,1,400
4,4,400
5,7,400
6,5,400
7,6,400
1,2,401
2,3,401
3,1,401
4,4,401
5,7,401
6,6,401
7,5,401
1,2,402
2,3,402
3,1,402
4,4,402
5,6,402
6,5,402
7,7,402
1,2,403
2,3,403
3,1,403
4,4,403
5,6,403
6,7,403
7,5,403
1,2,404
2,6,404
3,3,404
4,5,404
5,7,404
6,4,404
7,1,404
1,2,405
2,6,405
3,3,405
4,5,405
5,1,405
6,4,405
7,7,405
1,2,406
2,6,406
3,3,406
4,5,406
5,1,406
6,7,406
7,4,406
1,2,407
2,6,407
3,3,407
4,5,407
5,4,407
6,7,407
7,1,407
1,2,408
2,6,408
3,3,408
4,7,408
5,1,408
6,4,408
7,5,408
1,2,409
2,6,409
3,3,409
4,7,409
5,1,409
6,5,409
7,4,409
1,2,410
2,6,410
3,3,410
4,7,410
5,5,410
6,4,410
7,1,410
1,2,411
2,6,411
3,3,411
4,7,411
5,4,411
6,5,411
7,1,411
1,2,412
2,6,412
3,3,412
4,1,412
5,4,412
6,5,412
7,7,412
1,2,413
2,6,413
3,3,413
4,1,413
5,4,413
6,7,413
7,5,413
1,2,414
2,6,414
3,3,414
4,1,414
5,5,414
6,7,414
7,4,414
1,2,415
2,6,415
3,3,415
4,1,415
5,5,415
6,4,415
7,7,415
1,2,416
2,6,416
3,3,416
4,1,416
5,7,416
6,4,416
7,5,416
1,2,417
2,6,417
3,3,417
4,1,417
5,7,417
6,5,417
7,4,417
1,2,418
2,6,418
3,3,418
4,4,418
5,7,418
6,5,418
7,1,418
1,2,419
2,6,419
3,3,419
4,4,419
5,5,419
6,7,419
7,1,419
1,2,420
2,6,420
3,3,420
4,4,420
5,1,420
6,5,420
7,7,420
1,2,421
2,6,421
3,3,421
4,4,421
5,1,421
6,7,421
7,5,421
1,2,422
2,6,422
3,4,422
4,1,422
5,7,422
6,3,422
7,5,422
1,2,423
2,6,423
3,4,423
4,1,423
5,7,423
6,5,423
7,3,423
1,2,424
2,6,424
3,4,424
4,1,424
5,3,424
6,5,424
7,7,424
1,2,425
2,6,425
3,4,425
4,1,425
5,3,425
6,7,425
7,5,425
1,2,426
2,6,426
3,4,426
4,1,426
5,5,426
6,3,426
7,7,426
1,2,427
2,6,427
3,4,427
4,3,427
5,1,427
6,5,427
7,7,427
1,2,428
2,6,428
3,4,428
4,3,428
5,1,428
6,7,428
7,5,428
1,2,429
2,6,429
3,4,429
4,3,429
5,7,429
6,5,429
7,1,429
1,2,430
2,6,430
3,4,430
4,5,430
5,7,430
6,3,430
7,1,430
1,2,431
2,6,431
3,4,431
4,5,431
5,1,431
6,3,431
7,7,431
1,2,432
2,6,432
3,4,432
4,5,432
5,1,432
6,7,432
7,3,432
1,2,433
2,6,433
3,4,433
4,5,433
5,3,433
6,7,433
7,1,433
1,2,434
2,6,434
3,4,434
4,7,434
5,3,434
6,5,434
7,1,434
1,2,435
2,6,435
3,4,435
4,7,435
5,5,435
6,3,435
7,1,435
1,2,436
2,6,436
3,4,436
4,7,436
5,1,436
6,5,436
7,3,436
1,2,437
2,6,437
3,4,437
4,7,437
5,1,437
6,3,437
7,5,437
1,2,438
2,6,438
3,7,438
4,1,438
5,5,438
6,3,438
7,4,438
1,2,439
2,6,439
3,7,439
4,1,439
5,5,439
6,4,439
7,3,439
1,2,440
2,6,440
3,7,440
4,1,440
5,3,440
6,5,440
7,4,440
1,2,441
2,6,441
3,7,441
4,1,441
5,3,441
6,4,441
7,5,441
1,2,442
2,6,442
3,7,442
4,1,442
5,4,442
6,5,442
7,3,442
1,2,443
2,6,443
3,7,443
4,1,443
5,4,443
6,3,443
7,5,443
1,2,444
2,6,444
3,7,444
4,4,444
5,3,444
6,5,444
7,1,444
1,2,445
2,6,445
3,7,445
4,4,445
5,1,445
6,3,445
7,5,445
1,2,446
2,6,446
3,7,446
4,4,446
5,1,446
6,5,446
7,3,446
1,2,447
2,6,447
3,7,447
4,4,447
5,5,447
6,3,447
7,1,447
1,2,448
2,6,448
3,7,448
4,3,448
5,1,448
6,5,448
7,4,448
1,2,449
2,6,449
3,7,449
4,3,449
5,1,449
6,4,449
7,5,449
1,2,450
2,6,450
3,7,450
4,3,450
5,5,450
6,4,450
7,1,450
1,2,451
2,6,451
3,7,451
4,3,451
5,4,451
6,5,451
7,1,451
1,2,452
2,6,452
3,7,452
4,5,452
5,4,452
6,3,452
7,1,452
1,2,453
2,6,453
3,7,453
4,5,453
5,1,453
6,3,453
7,4,453
1,2,454
2,6,454
3,7,454
4,5,454
5,1,454
6,4,454
7,3,454
1,2,455
2,6,455
3,7,455
4,5,455
5,3,455
6,4,455
7,1,455
1,2,456
2,6,456
3,5,456
4,7,456
5,4,456
6,3,456
7,1,456
1,2,457
2,6,457
3,5,457
4,7,457
5,3,457
6,4,457
7,1,457
1,2,458
2,6,458
3,5,458
4,7,458
5,1,458
6,4,458
7,3,458
1,2,459
2,6,459
3,5,459
4,7,459
5,1,459
6,3,459
7,4,459
1,2,460
2,6,460
3,5,460
4,4,460
5,7,460
6,3,460
7,1,460
1,2,461
2,6,461
3,5,461
4,4,461
5,1,461
6,7,461
7,3,461
1,2,462
2,6,462
3,5,462
4,4,462
5,1,462
6,3,462
7,7,462
1,2,463
2,6,463
3,5,463
4,4,463
5,3,463
6,7,463
7,1,463
1,2,464
2,6,464
3,5,464
4,1,464
5,3,464
6,4,464
7,7,464
1,2,465
2,6,465
3,5,465
4,1,465
5,3,465
6,7,465
7,4,465
1,2,466
2,6,466
3,5,466
4,1,466
5,4,466
6,7,466
7,3,466
1,2,467
2,6,467
3,5,467
4,1,467
5,4,467
6,3,467
7,7,467
1,2,468
2,6,468
3,5,468
4,1,468
5,7,468
6,4,468
7,3,468
1,2,469
2,6,469
3,5,469
4,1,469
5,7,469
6,3,469
7,4,469
1,2,470
2,6,470
3,5,470
4,3,470
5,1,470
6,4,470
7,7,470
1,2,471
2,6,471
3,5,471
4,3,471
5,7,471
6,4,471
7,1,471
1,2,472
2,6,472
3,5,472
4,3,472
5,4,472
6,7,472
7,1,472
1,2,473
2,6,473
3,1,473
4,7,473
5,3,473
6,5,473
7,4,473
1,2,474
2,6,474
3,1,474
4,7,474
5,3,474
6,4,474
7,5,474
1,2,475
2,6,475
3,1,475
4,7,475
5,4,475
6,3,475
7,5,475
1,2,476
2,6,476
3,1,476
4,7,476
5,4,476
6,5,476
7,3,476
1,2,477
2,6,477
3,1,477
4,7,477
5,5,477
6,3,477
7,4,477
1,2,478
2,6,478
3,1,478
4,7,478
5,5,478
6,4,478
7,3,478
1,2,479
2,6,479
3,1,479
4,3,479
5,4,479
6,5,479
7,7,479
1,2,480
2,6,480
3,1,480
4,3,480
5,4,480
6,7,480
7,5,480
1,2,481
2,6,481
3,1,481
4,3,481
5,7,481
6,5,481
7,4,481
1,2,482
2,6,482
3,1,482
4,3,482
5,7,482
6,4,482
7,5,482
1,2,483
2,6,483
3,1,483
4,3,483
5,5,483
6,4,483
7,7,483
1,2,484
2,6,484
3,1,484
4,4,484
5,7,484
6,3,484
7,5,484
1,2,485
2,6,485
3,1,485
4,4,485
5,7,485
6,5,485
7,3,485
1,2,486
2,6,486
3,1,486
4,4,486
5,3,486
6,7,486
7,5,486
1,2,487
2,6,487
3,1,487
4,4,487
5,3,487
6,5,487
7,7,487
1,2,488
2,6,488
3,1,488
4,4,488
5,5,488
6,3,488
7,7,488
1,2,489
2,6,489
3,1,489
4,5,489
5,4,489
6,3,489
7,7,489
1,2,490
2,6,490
3,1,490
4,5,490
5,3,490
6,4,490
7,7,490
1,2,491
2,6,491
3,1,491
4,5,491
5,7,491
6,4,491
7,3,491
1,2,492
2,6,492
3,1,492
4,5,492
5,7,492
6,3,492
7,4,492
1,7,493
2,3,493
3,6,493
4,5,493
5,4,493
6,2,493
7,1,493
1,7,494
2,3,494
3,6,494
4,5,494
5,1,494
6,2,494
7,4,494
1,7,495
2,3,495
3,6,495
4,5,495
5,2,495
6,4,495
7,1,495
1,7,496
2,3,496
3,6,496
4,2,496
5,4,496
6,5,496
7,1,496
1,7,497
2,3,497
3,6,497
4,2,497
5,5,497
6,4,497
7,1,497
1,7,498
2,3,498
3,6,498
4,2,498
5,1,498
6,5,498
7,4,498
1,7,499
2,3,499
3,6,499
4,2,499
5,1,499
6,4,499
7,5,499
1,7,500
2,3,500
3,6,500
4,1,500
5,2,500
6,4,500
7,5,500
1,7,501
2,3,501
3,6,501
4,1,501
5,2,501
6,5,501
7,4,501
1,7,502
2,3,502
3,6,502
4,1,502
5,4,502
6,2,502
7,5,502
1,7,503
2,3,503
3,6,503
4,1,503
5,5,503
6,2,503
7,4,503
1,7,504
2,3,504
3,6,504
4,4,504
5,2,504
6,5,504
7,1,504
1,7,505
2,3,505
3,6,505
4,4,505
5,1,505
6,2,505
7,5,505
1,7,506
2,3,506
3,6,506
4,4,506
5,5,506
6,2,506
7,1,506
1,7,507
2,3,507
3,1,507
4,5,507
5,6,507
6,2,507
7,4,507
1,7,508
2,3,508
3,1,508
4,5,508
5,2,508
6,6,508
7,4,508
1,7,509
2,3,509
3,1,509
4,6,509
5,2,509
6,4,509
7,5,509
1,7,510
2,3,510
3,1,510
4,6,510
5,2,510
6,5,510
7,4,510
1,7,511
2,3,511
3,1,511
4,6,511
5,5,511
6,2,511
7,4,511
1,7,512
2,3,512
3,1,512
4,6,512
5,4,512
6,2,512
7,5,512
1,7,513
2,3,513
3,1,513
4,4,513
5,6,513
6,2,513
7,5,513
1,7,514
2,3,514
3,1,514
4,4,514
5,2,514
6,6,514
7,5,514
1,7,515
2,3,515
3,1,515
4,2,515
5,4,515
6,6,515
7,5,515
1,7,516
2,3,516
3,1,516
4,2,516
5,5,516
6,6,516
7,4,516
1,7,517
2,3,517
3,1,517
4,2,517
5,6,517
6,4,517
7,5,517
1,7,518
2,3,518
3,1,518
4,2,518
5,6,518
6,5,518
7,4,518
1,7,519
2,3,519
3,4,519
4,6,519
5,1,519
6,2,519
7,5,519
1,7,520
2,3,520
3,4,520
4,6,520
5,5,520
6,2,520
7,1,520
1,7,521
2,3,521
3,4,521
4,2,521
5,6,521
6,5,521
7,1,521
1,7,522
2,3,522
3,4,522
4,2,522
5,1,522
6,6,522
7,5,522
1,7,523
2,3,523
3,4,523
4,2,523
5,5,523
6,6,523
7,1,523
1,7,524
2,3,524
3,4,524
4,1,524
5,2,524
6,6,524
7,5,524
1,7,525
2,3,525
3,4,525
4,5,525
5,6,525
6,2,525
7,1,525
1,7,526
2,3,526
3,4,526
4,5,526
5,2,526
6,6,526
7,1,526
1,7,527
2,3,527
3,5,527
4,6,527
5,1,527
6,2,527
7,4,527
1,7,528
2,3,528
3,5,528
4,6,528
5,2,528
6,4,528
7,1,528
1,7,529
2,3,529
3,5,529
4,6,529
5,4,529
6,2,529
7,1,529
1,7,530
2,3,530
3,5,530
4,2,530
5,1,530
6,6,530
7,4,530
1,7,531
2,3,531
3,5,531
4,2,531
5,4,531
6,6,531
7,1,531
1,7,532
2,3,532
3,5,532
4,2,532
5,6,532
6,4,532
7,1,532
1,7,533
2,3,533
3,5,533
4,4,533
5,6,533
6,2,533
7,1,533
1,7,534
2,3,534
3,5,534
4,4,534
5,2,534
6,6,534
7,1,534
1,7,535
2,3,535
3,5,535
4,1,535
5,6,535
6,2,535
7,4,535
1,7,536
2,3,536
3,5,536
4,1,536
5,2,536
6,6,536
7,4,536
1,7,537
2,3,537
3,2,537
4,4,537
5,6,537
6,5,537
7,1,537
1,7,538
2,3,538
3,2,538
4,4,538
5,1,538
6,6,538
7,5,538
1,7,539
2,3,539
3,2,539
4,4,539
5,5,539
6,6,539
7,1,539
1,7,540
2,3,540
3,2,540
4,5,540
5,4,540
6,6,540
7,1,540
1,7,541
2,3,541
3,2,541
4,5,541
5,1,541
6,6,541
7,4,541
1,7,542
2,3,542
3,2,542
4,6,542
5,5,542
6,4,542
7,1,542
1,7,543
2,3,543
3,2,543
4,6,543
5,1,543
6,5,543
7,4,543
1,7,544
2,3,544
3,2,544
4,6,544
5,1,544
6,4,544
7,5,544
1,7,545
2,3,545
3,2,545
4,1,545
5,6,545
6,5,545
7,4,545
1,7,546
2,3,546
3,2,546
4,1,546
5,5,546
6,6,546
7,4,546
1,7,547
2,3,547
3,2,547
4,1,547
5,4,547
6,6,547
7,5,547
1,7,548
2,6,548
3,4,548
4,3,548
5,1,548
6,2,548
7,5,548
1,7,549
2,6,549
3,4,549
4,3,549
5,5,549
6,2,549
7,1,549
1,7,550
2,6,550
3,4,550
4,5,550
5,3,550
6,2,550
7,1,550
1,7,551
2,6,551
3,4,551
4,5,551
5,2,551
6,3,551
7,1,551
1,7,552
2,6,552
3,4,552
4,5,552
5,1,552
6,2,552
7,3,552
1,7,553
2,6,553
3,4,553
4,2,553
5,1,553
6,3,553
7,5,553
1,7,554
2,6,554
3,4,554
4,2,554
5,1,554
6,5,554
7,3,554
1,7,555
2,6,555
3,4,555
4,2,555
5,5,555
6,3,555
7,1,555
1,7,556
2,6,556
3,4,556
4,1,556
5,5,556
6,2,556
7,3,556
1,7,557
2,6,557
3,4,557
4,1,557
5,2,557
6,3,557
7,5,557
1,7,558
2,6,558
3,4,558
4,1,558
5,2,558
6,5,558
7,3,558
1,7,559
2,6,559
3,4,559
4,1,559
5,3,559
6,2,559
7,5,559
1,7,560
2,6,560
3,2,560
4,1,560
5,5,560
6,4,560
7,3,560
1,7,561
2,6,561
3,2,561
4,1,561
5,5,561
6,3,561
7,4,561
1,7,562
2,6,562
3,2,562
4,1,562
5,4,562
6,3,562
7,5,562
1,7,563
2,6,563
3,2,563
4,1,563
5,4,563
6,5,563
7,3,563
1,7,564
2,6,564
3,2,564
4,1,564
5,3,564
6,5,564
7,4,564
1,7,565
2,6,565
3,2,565
4,1,565
5,3,565
6,4,565
7,5,565
1,7,566
2,6,566
3,2,566
4,3,566
5,1,566
6,4,566
7,5,566
1,7,567
2,6,567
3,2,567
4,4,567
5,1,567
6,5,567
7,3,567
1,7,568
2,6,568
3,2,568
4,4,568
5,1,568
6,3,568
7,5,568
1,7,569
2,6,569
3,5,569
4,2,569
5,1,569
6,4,569
7,3,569
1,7,570
2,6,570
3,5,570
4,2,570
5,1,570
6,3,570
7,4,570
1,7,571
2,6,571
3,5,571
4,2,571
5,4,571
6,3,571
7,1,571
1,7,572
2,6,572
3,5,572
4,2,572
5,3,572
6,4,572
7,1,572
1,7,573
2,6,573
3,5,573
4,4,573
5,3,573
6,2,573
7,1,573
1,7,574
2,6,574
3,5,574
4,4,574
5,1,574
6,2,574
7,3,574
1,7,575
2,6,575
3,5,575
4,4,575
5,2,575
6,3,575
7,1,575
1,7,576
2,6,576
3,5,576
4,1,576
5,4,576
6,2,576
7,3,576
1,7,577
2,6,577
3,5,577
4,1,577
5,3,577
6,2,577
7,4,577
1,7,578
2,6,578
3,5,578
4,1,578
5,2,578
6,3,578
7,4,578
1,7,579
2,6,579
3,3,579
4,2,579
5,5,579
6,4,579
7,1,579
1,7,580
2,6,580
3,3,580
4,2,580
5,1,580
6,4,580
7,5,580
1,7,581
2,6,581
3,3,581
4,1,581
5,5,581
6,2,581
7,4,581
1,7,582
2,6,582
3,3,582
4,1,582
5,2,582
6,4,582
7,5,582
1,7,583
2,6,583
3,3,583
4,1,583
5,4,583
6,2,583
7,5,583
1,7,584
2,6,584
3,3,584
4,4,584
5,5,584
6,2,584
7,1,584
1,7,585
2,6,585
3,3,585
4,4,585
5,1,585
6,2,585
7,5,585
1,7,586
2,6,586
3,1,586
4,3,586
5,4,586
6,2,586
7,5,586
1,7,587
2,6,587
3,1,587
4,3,587
5,2,587
6,4,587
7,5,587
1,7,588
2,6,588
3,1,588
4,2,588
5,3,588
6,4,588
7,5,588
1,7,589
2,6,589
3,1,589
4,4,589
5,2,589
6,3,589
7,5,589
1,7,590
2,6,590
3,1,590
4,4,590
5,3,590
6,2,590
7,5,590
1,7,591
2,4,591
3,2,591
4,6,591
5,1,591
6,5,591
7,3,591
1,7,592
2,4,592
3,2,592
4,6,592
5,1,592
6,3,592
7,5,592
1,7,593
2,4,593
3,2,593
4,1,593
5,5,593
6,6,593
7,3,593
1,7,594
2,4,594
3,2,594
4,1,594
5,3,594
6,6,594
7,5,594
1,7,595
2,4,595
3,2,595
4,5,595
5,1,595
6,6,595
7,3,595
1,7,596
2,4,596
3,2,596
4,3,596
5,1,596
6,6,596
7,5,596
1,7,597
2,4,597
3,1,597
4,2,597
5,3,597
6,6,597
7,5,597
1,7,598
2,4,598
3,1,598
4,2,598
5,5,598
6,6,598
7,3,598
1,7,599
2,4,599
3,1,599
4,3,599
5,2,599
6,6,599
7,5,599
1,7,600
2,4,600
3,1,600
4,5,600
5,2,600
6,6,600
7,3,600
1,7,601
2,4,601
3,1,601
4,6,601
5,2,601
6,3,601
7,5,601
1,7,602
2,4,602
3,1,602
4,6,602
5,5,602
6,2,602
7,3,602
1,7,603
2,4,603
3,1,603
4,6,603
5,3,603
6,2,603
7,5,603
1,7,604
2,4,604
3,3,604
4,1,604
5,2,604
6,6,604
7,5,604
1,7,605
2,4,605
3,3,605
4,2,605
5,5,605
6,6,605
7,1,605
1,7,606
2,4,606
3,3,606
4,2,606
5,1,606
6,6,606
7,5,606
1,7,607
2,4,607
3,3,607
4,5,607
5,2,607
6,6,607
7,1,607
1,7,608
2,4,608
3,5,608
4,2,608
5,3,608
6,6,608
7,1,608
1,7,609
2,4,609
3,5,609
4,2,609
5,1,609
6,6,609
7,3,609
1,7,610
2,4,610
3,5,610
4,1,610
5,2,610
6,6,610
7,3,610
1,7,611
2,4,611
3,5,611
4,6,611
5,2,611
6,3,611
7,1,611
1,7,612
2,4,612
3,5,612
4,6,612
5,1,612
6,2,612
7,3,612
1,7,613
2,4,613
3,5,613
4,3,613
5,2,613
6,6,613
7,1,613
1,7,614
2,4,614
3,6,614
4,3,614
5,1,614
6,2,614
7,5,614
1,7,615
2,4,615
3,6,615
4,5,615
5,1,615
6,2,615
7,3,615
1,7,616
2,4,616
3,6,616
4,5,616
5,2,616
6,3,616
7,1,616
1,7,617
2,4,617
3,6,617
4,1,617
5,3,617
6,2,617
7,5,617
1,7,618
2,4,618
3,6,618
4,1,618
5,2,618
6,3,618
7,5,618
1,7,619
2,4,619
3,6,619
4,1,619
5,2,619
6,5,619
7,3,619
1,7,620
2,4,620
3,6,620
4,1,620
5,5,620
6,2,620
7,3,620
1,7,621
2,4,621
3,6,621
4,2,621
5,1,621
6,5,621
7,3,621
1,7,622
2,4,622
3,6,622
4,2,622
5,1,622
6,3,622
7,5,622
1,7,623
2,4,623
3,6,623
4,2,623
5,5,623
6,3,623
7,1,623
1,7,624
2,2,624
3,3,624
4,4,624
5,1,624
6,6,624
7,5,624
1,7,625
2,2,625
3,3,625
4,4,625
5,5,625
6,6,625
7,1,625
1,7,626
2,2,626
3,3,626
4,5,626
5,1,626
6,6,626
7,4,626
1,7,627
2,2,627
3,3,627
4,5,627
5,4,627
6,6,627
7,1,627
1,7,628
2,2,628
3,3,628
4,1,628
5,5,628
6,6,628
7,4,628
1,7,629
2,2,629
3,3,629
4,1,629
5,4,629
6,6,629
7,5,629
1,7,630
2,2,630
3,1,630
4,5,630
5,3,630
6,6,630
7,4,630
1,7,631
2,2,631
3,1,631
4,5,631
5,4,631
6,6,631
7,3,631
1,7,632
2,2,632
3,1,632
4,4,632
5,3,632
6,6,632
7,5,632
1,7,633
2,2,633
3,1,633
4,3,633
5,4,633
6,6,633
7,5,633
1,7,634
2,2,634
3,6,634
4,3,634
5,1,634
6,4,634
7,5,634
1,7,635
2,2,635
3,6,635
4,3,635
5,1,635
6,5,635
7,4,635
1,7,636
2,2,636
3,6,636
4,5,636
5,4,636
6,3,636
7,1,636
1,7,637
2,2,637
3,6,637
4,5,637
5,1,637
6,4,637
7,3,637
1,7,638
2,2,638
3,6,638
4,5,638
5,1,638
6,3,638
7,4,638
1,7,639
2,2,639
3,6,639
4,1,639
5,3,639
6,5,639
7,4,639
1,7,640
2,2,640
3,6,640
4,1,640
5,3,640
6,4,640
7,5,640
1,7,641
2,2,641
3,6,641
4,1,641
5,5,641
6,3,641
7,4,641
1,7,642
2,2,642
3,6,642
4,1,642
5,5,642
6,4,642
7,3,642
1,7,643
2,2,643
3,6,643
4,1,643
5,4,643
6,5,643
7,3,643
1,7,644
2,2,644
3,6,644
4,1,644
5,4,644
6,3,644
7,5,644
1,7,645
2,2,645
3,6,645
4,4,645
5,1,645
6,5,645
7,3,645
1,7,646
2,2,646
3,6,646
4,4,646
5,1,646
6,3,646
7,5,646
1,7,647
2,2,647
3,6,647
4,4,647
5,5,647
6,3,647
7,1,647
1,7,648
2,2,648
3,4,648
4,5,648
5,1,648
6,6,648
7,3,648
1,7,649
2,2,649
3,4,649
4,5,649
5,3,649
6,6,649
7,1,649
1,7,650
2,2,650
3,5,650
4,4,650
5,3,650
6,6,650
7,1,650
1,7,651
2,2,651
3,5,651
4,4,651
5,1,651
6,6,651
7,3,651
1,7,652
2,2,652
3,5,652
4,1,652
5,3,652
6,6,652
7,4,652
1,7,653
2,2,653
3,5,653
4,1,653
5,4,653
6,6,653
7,3,653
1,7,654
2,5,654
3,6,654
4,1,654
5,3,654
6,2,654
7,4,654
1,7,655
2,5,655
3,6,655
4,1,655
5,2,655
6,4,655
7,3,655
1,7,656
2,5,656
3,6,656
4,1,656
5,2,656
6,3,656
7,4,656
1,7,657
2,5,657
3,6,657
4,1,657
5,4,657
6,2,657
7,3,657
1,7,658
2,5,658
3,6,658
4,2,658
5,1,658
6,4,658
7,3,658
1,7,659
2,5,659
3,6,659
4,4,659
5,2,659
6,3,659
7,1,659
1,7,660
2,5,660
3,6,660
4,4,660
5,1,660
6,2,660
7,3,660
1,3,661
2,2,661
3,6,661
4,7,661
5,1,661
6,4,661
7,5,661
1,3,662
2,2,662
3,6,662
4,7,662
5,1,662
6,5,662
7,4,662
1,3,663
2,2,663
3,6,663
4,1,663
5,7,663
6,5,663
7,4,663
1,3,664
2,2,664
3,6,664
4,1,664
5,7,664
6,4,664
7,5,664
1,3,665
2,2,665
3,4,665
4,1,665
5,7,665
6,6,665
7,5,665
1,3,666
2,2,666
3,4,666
4,7,666
5,1,666
6,6,666
7,5,666
1,3,667
2,2,667
3,7,667
4,6,667
